name,image,distortion,level,MOS,MSE,RMSE,PSNR,SNR,WSNR,NQM,UQI,SSIM,MSSIM,VIF,"CQ(1,1)",GMSM,GMSD
i05_12_1.bmp,5.0,12.0,1.0,3,3,3,3,3,3,3,3,3,3,3,3,3,2
i05_12_2.bmp,5.0,12.0,2.0,3,3,3,3,2,3,3,3,3,3,3,2,3,2
i05_12_3.bmp,5.0,12.0,3.0,3,2,2,2,2,2,3,3,2,2,3,2,2,2
i05_12_4.bmp,5.0,12.0,4.0,1,2,2,2,1,1,1,3,2,1,2,2,1,1
i05_12_5.bmp,5.0,12.0,5.0,1,1,1,1,1,1,2,2,1,1,1,1,1,1
i06_12_1.bmp,6.0,12.0,1.0,3,3,3,3,3,3,3,3,3,3,3,3,3,2
i06_12_2.bmp,6.0,12.0,2.0,2,2,2,2,3,3,3,2,2,2,3,2,2,2
i06_12_3.bmp,6.0,12.0,3.0,2,2,2,2,2,3,3,2,2,2,3,2,2,2
i06_12_4.bmp,6.0,12.0,4.0,1,2,2,2,2,2,3,2,2,2,2,1,2,1
i06_12_5.bmp,6.0,12.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i07_12_1.bmp,7.0,12.0,1.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3
i07_12_2.bmp,7.0,12.0,2.0,2,3,3,3,3,3,3,2,3,3,3,2,2,2
i07_12_3.bmp,7.0,12.0,3.0,1,2,2,2,2,2,3,2,2,2,2,1,2,1
i07_12_4.bmp,7.0,12.0,4.0,1,1,1,1,1,2,1,1,2,1,1,1,1,1
i07_12_5.bmp,7.0,12.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i08_12_1.bmp,8.0,12.0,1.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3
i08_12_2.bmp,8.0,12.0,2.0,3,3,3,3,3,3,3,3,3,3,3,3,3,2
i08_12_3.bmp,8.0,12.0,3.0,3,2,2,2,2,3,3,3,3,3,3,2,2,2
i08_12_4.bmp,8.0,12.0,4.0,2,1,1,1,2,2,3,3,2,2,2,2,2,2
i08_12_5.bmp,8.0,12.0,5.0,2,1,1,1,1,1,1,3,2,1,3,2,1,1
i09_12_1.bmp,9.0,12.0,1.0,3,3,3,3,3,3,3,3,3,3,3,2,3,2
i09_12_2.bmp,9.0,12.0,2.0,3,3,3,3,3,3,3,3,2,3,3,2,2,2
i09_12_3.bmp,9.0,12.0,3.0,2,2,2,2,2,2,3,2,2,2,2,1,2,2
i09_12_4.bmp,9.0,12.0,4.0,1,1,1,1,2,2,2,1,1,1,1,1,1,1
i09_12_5.bmp,9.0,12.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i10_12_1.bmp,10.0,12.0,1.0,2,3,3,3,3,3,3,3,3,3,3,3,3,3
i10_12_2.bmp,10.0,12.0,2.0,3,3,3,3,3,3,3,3,2,2,2,2,2,2
i10_12_3.bmp,10.0,12.0,3.0,2,2,2,2,2,2,3,2,2,2,2,1,2,2
i10_12_4.bmp,10.0,12.0,4.0,2,1,1,1,2,1,1,2,1,1,1,1,1,1
i10_12_5.bmp,10.0,12.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i11_12_1.bmp,11.0,12.0,1.0,3,3,3,3,3,3,3,3,3,3,3,3,3,2
i11_12_2.bmp,11.0,12.0,2.0,3,3,3,3,3,1,1,3,3,3,3,3,3,2
i11_12_3.bmp,11.0,12.0,3.0,2,2,2,2,2,2,3,2,2,2,3,1,2,2
i11_12_4.bmp,11.0,12.0,4.0,1,1,1,1,1,1,1,2,2,1,2,1,1,1
i11_12_5.bmp,11.0,12.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i12_12_1.bmp,12.0,12.0,1.0,3,3,3,3,3,3,3,3,3,2,3,3,3,3
i12_12_2.bmp,12.0,12.0,2.0,2,3,3,3,3,3,3,3,3,3,3,3,3,3
i12_12_3.bmp,12.0,12.0,3.0,1,2,2,2,3,3,3,1,2,2,2,1,1,1
i12_12_4.bmp,12.0,12.0,4.0,1,1,1,1,2,1,1,1,2,1,1,1,1,1
i12_12_5.bmp,12.0,12.0,5.0,1,1,1,1,1,1,1,1,2,1,1,1,1,1
i13_12_1.bmp,13.0,12.0,1.0,2,3,3,3,3,3,3,3,3,3,3,3,3,3
i13_12_2.bmp,13.0,12.0,2.0,3,2,2,2,3,3,3,3,3,3,3,2,3,2
i13_12_3.bmp,13.0,12.0,3.0,2,2,2,2,2,1,1,3,3,2,3,3,2,1
i13_12_4.bmp,13.0,12.0,4.0,3,2,2,2,1,2,3,3,2,2,3,2,2,2
i13_12_5.bmp,13.0,12.0,5.0,2,1,1,1,1,2,2,2,1,1,2,1,1,1
i14_12_1.bmp,14.0,12.0,1.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3
i14_12_2.bmp,14.0,12.0,2.0,3,3,3,3,3,2,2,3,3,2,3,3,3,3
i14_12_3.bmp,14.0,12.0,3.0,2,2,2,2,2,2,2,3,3,3,2,3,3,3
i14_12_4.bmp,14.0,12.0,4.0,2,2,2,2,1,2,3,2,2,2,2,1,2,1
i14_12_5.bmp,14.0,12.0,5.0,1,1,1,1,1,1,1,2,1,1,2,1,1,1
i15_12_1.bmp,15.0,12.0,1.0,3,3,3,3,3,2,3,2,3,2,3,2,2,2
i15_12_2.bmp,15.0,12.0,2.0,3,2,2,2,2,2,2,2,3,2,3,1,2,1
i15_12_3.bmp,15.0,12.0,3.0,2,2,2,2,2,2,3,1,2,2,2,1,1,1
i15_12_4.bmp,15.0,12.0,4.0,1,1,1,1,1,1,1,1,2,1,1,1,1,1
i15_12_5.bmp,15.0,12.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i16_12_1.bmp,16.0,12.0,1.0,3,3,3,3,3,3,3,3,3,3,3,2,3,2
i16_12_2.bmp,16.0,12.0,2.0,3,3,3,3,3,3,3,2,2,2,3,2,2,2
i16_12_3.bmp,16.0,12.0,3.0,2,2,2,2,2,3,2,1,1,2,2,1,2,2
i16_12_4.bmp,16.0,12.0,4.0,1,1,1,1,2,1,1,1,1,1,1,1,1,1
i16_12_5.bmp,16.0,12.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i17_12_1.bmp,17.0,12.0,1.0,3,3,3,3,3,3,3,3,3,3,3,2,3,2
i17_12_2.bmp,17.0,12.0,2.0,3,3,3,3,2,3,3,3,2,2,3,2,2,2
i17_12_3.bmp,17.0,12.0,3.0,2,2,2,2,2,1,1,2,2,2,2,1,2,2
i17_12_4.bmp,17.0,12.0,4.0,1,2,2,2,1,1,1,2,1,1,1,1,1,1
i17_12_5.bmp,17.0,12.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i18_12_1.bmp,18.0,12.0,1.0,3,3,3,3,3,3,3,3,3,3,3,3,2,2
i18_12_2.bmp,18.0,12.0,2.0,3,3,3,3,2,1,1,3,3,2,3,3,2,1
i18_12_3.bmp,18.0,12.0,3.0,3,2,2,2,1,2,2,2,2,1,2,2,2,2
i18_12_4.bmp,18.0,12.0,4.0,2,2,2,2,1,2,3,2,2,1,2,1,1,1
i18_12_5.bmp,18.0,12.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i19_12_1.bmp,19.0,12.0,1.0,3,3,3,3,3,3,3,3,3,3,3,3,3,2
i19_12_2.bmp,19.0,12.0,2.0,3,2,2,2,3,3,3,3,3,3,3,2,2,2
i19_12_3.bmp,19.0,12.0,3.0,2,2,2,2,2,2,3,2,2,2,2,2,2,2
i19_12_4.bmp,19.0,12.0,4.0,2,2,2,2,2,1,1,2,2,2,2,2,1,1
i19_12_5.bmp,19.0,12.0,5.0,2,1,1,1,1,2,3,2,2,2,2,1,1,1
i20_12_1.bmp,20.0,12.0,1.0,3,3,3,3,3,3,3,2,3,3,3,2,3,2
i20_12_2.bmp,20.0,12.0,2.0,3,3,3,3,3,3,3,2,3,2,3,3,3,3
i20_12_3.bmp,20.0,12.0,3.0,2,2,2,2,3,3,3,1,2,2,2,1,2,2
i20_12_4.bmp,20.0,12.0,4.0,2,2,2,2,2,2,1,1,2,1,2,1,1,1
i20_12_5.bmp,20.0,12.0,5.0,1,1,1,1,2,1,1,1,1,1,1,1,1,1
i21_12_1.bmp,21.0,12.0,1.0,3,3,3,3,3,2,2,3,3,3,3,3,3,2
i21_12_2.bmp,21.0,12.0,2.0,2,3,3,3,3,3,3,3,3,2,3,2,3,2
i21_12_3.bmp,21.0,12.0,3.0,3,2,2,2,2,3,3,3,2,2,3,2,2,2
i21_12_4.bmp,21.0,12.0,4.0,3,1,1,1,2,2,3,2,2,2,2,1,2,2
i21_12_5.bmp,21.0,12.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i22_12_1.bmp,22.0,12.0,1.0,3,3,3,3,3,3,3,3,3,2,3,3,3,3
i22_12_2.bmp,22.0,12.0,2.0,3,3,3,3,3,3,3,2,2,2,3,2,2,2
i22_12_3.bmp,22.0,12.0,3.0,3,2,2,2,2,3,3,2,2,2,3,1,2,2
i22_12_4.bmp,22.0,12.0,4.0,2,1,1,1,1,2,3,1,2,1,2,1,1,1
i22_12_5.bmp,22.0,12.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i23_12_1.bmp,23.0,12.0,1.0,3,3,3,3,3,3,3,2,3,3,3,3,3,3
i23_12_2.bmp,23.0,12.0,2.0,3,2,2,2,3,2,2,2,3,2,3,3,3,3
i23_12_3.bmp,23.0,12.0,3.0,1,2,2,2,2,2,2,2,2,2,3,1,2,1
i23_12_4.bmp,23.0,12.0,4.0,1,1,1,1,2,1,1,1,2,1,2,1,1,1
i23_12_5.bmp,23.0,12.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i24_12_1.bmp,24.0,12.0,1.0,3,3,3,3,3,2,2,3,3,3,3,3,3,2
i24_12_2.bmp,24.0,12.0,2.0,3,2,2,2,2,3,3,3,3,3,3,2,3,2
i24_12_3.bmp,24.0,12.0,3.0,3,2,2,2,2,2,3,2,2,2,3,1,2,2
i24_12_4.bmp,24.0,12.0,4.0,1,2,2,2,1,2,3,2,1,1,1,1,1,1
i24_12_5.bmp,24.0,12.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i25_12_1.bmp,25.0,12.0,1.0,3,2,2,2,2,2,2,3,3,3,3,3,3,3
i25_12_2.bmp,25.0,12.0,2.0,3,2,2,2,2,2,2,3,3,3,3,3,3,2
i25_12_3.bmp,25.0,12.0,3.0,2,1,1,1,2,2,2,3,3,2,3,3,2,1
i25_12_4.bmp,25.0,12.0,4.0,2,1,1,1,1,2,2,3,2,2,3,2,2,1
i25_12_5.bmp,25.0,12.0,5.0,2,1,1,1,1,2,2,3,2,2,3,2,1,1
i01_13_1.bmp,1.0,13.0,1.0,3,3,3,3,3,3,3,3,3,3,3,3,3,2
i01_13_2.bmp,1.0,13.0,2.0,1,2,2,2,2,2,3,3,2,2,2,2,2,1
i01_13_3.bmp,1.0,13.0,3.0,1,2,2,2,2,1,1,2,2,1,1,2,1,1
i01_13_4.bmp,1.0,13.0,4.0,1,2,2,2,1,1,1,2,1,1,1,1,1,1
i01_13_5.bmp,1.0,13.0,5.0,1,1,1,1,1,2,2,2,1,1,1,1,1,1
i02_13_1.bmp,2.0,13.0,1.0,2,3,3,3,3,2,2,2,3,2,3,2,2,2
i02_13_2.bmp,2.0,13.0,2.0,2,3,3,3,2,2,2,2,3,2,3,1,1,1
i02_13_3.bmp,2.0,13.0,3.0,1,2,2,2,2,1,1,1,3,1,2,1,1,1
i02_13_4.bmp,2.0,13.0,4.0,1,1,1,1,1,1,1,1,2,1,1,1,1,1
i02_13_5.bmp,2.0,13.0,5.0,1,1,1,1,1,1,1,1,2,1,2,1,1,1
i03_13_1.bmp,3.0,13.0,1.0,2,3,3,3,3,3,3,2,3,3,3,2,2,2
i03_13_2.bmp,3.0,13.0,2.0,1,3,3,3,2,2,1,1,2,1,2,1,1,1
i03_13_3.bmp,3.0,13.0,3.0,1,2,2,2,2,2,2,1,2,1,2,1,1,1
i03_13_4.bmp,3.0,13.0,4.0,1,2,2,2,1,1,1,1,1,1,1,1,1,1
i03_13_5.bmp,3.0,13.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i04_13_1.bmp,4.0,13.0,1.0,2,3,3,3,3,2,2,2,3,2,2,2,2,2
i04_13_2.bmp,4.0,13.0,2.0,1,3,3,3,2,1,1,1,3,1,2,1,1,1
i04_13_3.bmp,4.0,13.0,3.0,1,2,2,2,2,1,1,1,2,1,1,1,1,1
i04_13_4.bmp,4.0,13.0,4.0,1,2,2,2,1,1,1,1,2,1,1,1,1,1
i04_13_5.bmp,4.0,13.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i05_13_1.bmp,5.0,13.0,1.0,3,3,3,3,3,3,3,3,3,3,3,3,2,2
i05_13_2.bmp,5.0,13.0,2.0,2,3,3,3,2,3,3,3,3,2,2,3,3,3
i05_13_3.bmp,5.0,13.0,3.0,1,2,2,2,2,2,3,3,2,2,2,2,2,2
i05_13_4.bmp,5.0,13.0,4.0,1,2,2,2,1,1,1,2,2,1,1,2,1,1
i05_13_5.bmp,5.0,13.0,5.0,1,1,1,1,1,1,1,2,1,1,1,1,1,1
i06_13_1.bmp,6.0,13.0,1.0,2,3,3,3,3,3,3,2,3,3,3,3,2,2
i06_13_2.bmp,6.0,13.0,2.0,2,3,3,3,3,3,3,2,3,3,3,2,3,2
i06_13_3.bmp,6.0,13.0,3.0,2,2,2,2,2,2,2,2,2,2,2,2,1,1
i06_13_4.bmp,6.0,13.0,4.0,1,1,1,1,2,1,1,1,1,1,1,1,1,1
i06_13_5.bmp,6.0,13.0,5.0,1,1,1,1,1,1,2,1,1,1,1,1,1,1
i07_13_1.bmp,7.0,13.0,1.0,2,3,3,3,3,2,3,2,3,2,2,3,2,2
i07_13_2.bmp,7.0,13.0,2.0,2,2,2,2,2,2,2,2,2,2,2,2,1,1
i07_13_3.bmp,7.0,13.0,3.0,1,2,2,2,2,1,1,2,2,1,1,2,1,1
i07_13_4.bmp,7.0,13.0,4.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i07_13_5.bmp,7.0,13.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i08_13_1.bmp,8.0,13.0,1.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3
i08_13_2.bmp,8.0,13.0,2.0,1,2,2,2,3,2,2,3,2,2,2,3,1,1
i08_13_3.bmp,8.0,13.0,3.0,2,2,2,2,2,3,3,3,2,3,3,2,2,2
i08_13_4.bmp,8.0,13.0,4.0,1,2,2,2,2,2,2,2,1,1,1,2,1,1
i08_13_5.bmp,8.0,13.0,5.0,1,1,1,1,1,1,1,2,1,1,1,2,1,1
i09_13_1.bmp,9.0,13.0,1.0,2,3,3,3,3,3,2,2,2,2,2,2,2,2
i09_13_2.bmp,9.0,13.0,2.0,1,3,3,3,3,2,2,2,2,1,2,2,1,1
i09_13_3.bmp,9.0,13.0,3.0,1,2,2,2,2,2,2,1,1,1,1,2,1,1
i09_13_4.bmp,9.0,13.0,4.0,1,2,2,2,2,1,1,1,1,1,1,1,1,1
i09_13_5.bmp,9.0,13.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i10_13_1.bmp,10.0,13.0,1.0,3,3,3,3,3,3,3,3,2,3,3,2,3,2
i10_13_2.bmp,10.0,13.0,2.0,1,3,3,3,3,2,1,2,2,1,1,2,1,1
i10_13_3.bmp,10.0,13.0,3.0,1,2,2,2,2,2,2,1,1,1,1,2,1,1
i10_13_4.bmp,10.0,13.0,4.0,1,2,2,2,2,1,1,1,1,1,1,2,1,1
i10_13_5.bmp,10.0,13.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i11_13_1.bmp,11.0,13.0,1.0,2,3,3,3,3,1,1,2,3,2,2,3,1,1
i11_13_2.bmp,11.0,13.0,2.0,2,2,2,2,2,3,3,2,2,2,2,2,2,2
i11_13_3.bmp,11.0,13.0,3.0,1,2,2,2,2,1,1,2,2,1,1,3,1,1
i11_13_4.bmp,11.0,13.0,4.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i11_13_5.bmp,11.0,13.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i12_13_1.bmp,12.0,13.0,1.0,3,3,3,3,3,3,3,2,3,2,2,2,2,2
i12_13_2.bmp,12.0,13.0,2.0,2,3,3,3,3,3,2,2,2,2,2,2,1,2
i12_13_3.bmp,12.0,13.0,3.0,1,2,2,2,3,2,1,1,2,1,1,1,1,1
i12_13_4.bmp,12.0,13.0,4.0,1,1,1,1,2,1,1,1,1,1,1,1,1,1
i12_13_5.bmp,12.0,13.0,5.0,2,1,1,1,1,2,1,2,2,1,2,1,1,1
i13_13_1.bmp,13.0,13.0,1.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3
i13_13_2.bmp,13.0,13.0,2.0,2,3,3,3,3,3,3,3,3,3,3,2,3,3
i13_13_3.bmp,13.0,13.0,3.0,2,2,2,2,2,2,2,2,2,2,1,2,1,2
i13_13_4.bmp,13.0,13.0,4.0,1,1,1,1,1,2,2,2,1,1,1,1,1,1
i13_13_5.bmp,13.0,13.0,5.0,1,1,1,1,1,1,1,2,1,1,1,1,1,1
i14_13_1.bmp,14.0,13.0,1.0,2,3,3,3,3,2,2,3,3,2,2,3,1,2
i14_13_2.bmp,14.0,13.0,2.0,2,3,3,3,3,3,3,3,3,3,2,2,2,2
i14_13_3.bmp,14.0,13.0,3.0,1,2,2,2,2,1,1,2,2,1,1,2,1,1
i14_13_4.bmp,14.0,13.0,4.0,1,1,1,1,1,1,1,2,1,1,1,1,1,1
i14_13_5.bmp,14.0,13.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i15_13_1.bmp,15.0,13.0,1.0,2,3,3,3,3,3,3,2,3,3,3,2,3,2
i15_13_2.bmp,15.0,13.0,2.0,1,2,2,2,2,2,3,1,2,1,2,2,1,1
i15_13_3.bmp,15.0,13.0,3.0,1,2,2,2,2,2,3,1,1,1,2,1,1,1
i15_13_4.bmp,15.0,13.0,4.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i15_13_5.bmp,15.0,13.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i16_13_1.bmp,16.0,13.0,1.0,2,3,3,3,3,3,2,2,2,2,2,2,1,2
i16_13_2.bmp,16.0,13.0,2.0,1,2,2,2,3,2,1,1,2,1,1,2,1,1
i16_13_3.bmp,16.0,13.0,3.0,2,2,2,2,2,2,1,1,1,1,1,1,1,1
i16_13_4.bmp,16.0,13.0,4.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i16_13_5.bmp,16.0,13.0,5.0,1,1,1,1,1,2,1,1,1,1,1,1,1,1
i17_13_1.bmp,17.0,13.0,1.0,2,3,3,3,3,3,3,2,2,2,2,2,3,3
i17_13_2.bmp,17.0,13.0,2.0,2,2,2,2,2,3,3,2,2,2,2,1,2,2
i17_13_3.bmp,17.0,13.0,3.0,1,2,2,2,2,1,1,1,1,1,1,1,1,1
i17_13_4.bmp,17.0,13.0,4.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i17_13_5.bmp,17.0,13.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i18_13_1.bmp,18.0,13.0,1.0,2,3,3,3,3,2,2,3,3,2,2,3,1,2
i18_13_2.bmp,18.0,13.0,2.0,2,2,2,2,2,2,3,2,2,2,2,2,2,2
i18_13_3.bmp,18.0,13.0,3.0,1,2,2,2,1,2,3,2,2,2,2,2,2,2
i18_13_4.bmp,18.0,13.0,4.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i18_13_5.bmp,18.0,13.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i19_13_1.bmp,19.0,13.0,1.0,2,3,3,3,3,3,3,3,3,3,3,3,3,2
i19_13_2.bmp,19.0,13.0,2.0,2,3,3,3,3,3,3,2,2,2,2,3,2,2
i19_13_3.bmp,19.0,13.0,3.0,1,2,2,2,2,2,2,2,2,2,2,2,1,1
i19_13_4.bmp,19.0,13.0,4.0,1,2,2,2,2,2,1,2,1,1,1,2,1,1
i19_13_5.bmp,19.0,13.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i20_13_1.bmp,20.0,13.0,1.0,2,3,3,3,3,3,3,2,2,3,2,3,3,3
i20_13_2.bmp,20.0,13.0,2.0,1,3,3,3,3,2,2,1,2,2,2,2,1,1
i20_13_3.bmp,20.0,13.0,3.0,1,2,2,2,3,3,3,1,2,3,3,1,2,2
i20_13_4.bmp,20.0,13.0,4.0,1,1,1,1,2,2,2,1,1,1,1,1,1,1
i20_13_5.bmp,20.0,13.0,5.0,1,1,1,1,2,1,1,1,1,1,1,1,1,1
i21_13_1.bmp,21.0,13.0,1.0,2,3,3,3,3,3,3,2,3,3,3,3,2,2
i21_13_2.bmp,21.0,13.0,2.0,1,2,2,2,3,2,1,2,3,2,2,2,1,2
i21_13_3.bmp,21.0,13.0,3.0,1,2,2,2,2,2,2,2,2,1,1,2,1,1
i21_13_4.bmp,21.0,13.0,4.0,1,1,1,1,2,1,1,1,1,1,1,2,1,1
i21_13_5.bmp,21.0,13.0,5.0,1,1,1,1,1,1,2,1,1,1,1,1,1,1
i22_13_1.bmp,22.0,13.0,1.0,3,3,3,3,3,3,3,3,3,3,3,2,3,3
i22_13_2.bmp,22.0,13.0,2.0,2,3,3,3,3,2,2,2,2,2,2,2,1,2
i22_13_3.bmp,22.0,13.0,3.0,1,2,2,2,2,2,2,2,2,1,1,1,1,1
i22_13_4.bmp,22.0,13.0,4.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i22_13_5.bmp,22.0,13.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i23_13_1.bmp,23.0,13.0,1.0,2,3,3,3,3,3,3,2,3,3,3,2,2,2
i23_13_2.bmp,23.0,13.0,2.0,2,2,2,2,3,2,3,1,2,1,2,2,2,2
i23_13_3.bmp,23.0,13.0,3.0,1,2,2,2,2,2,1,1,2,1,2,1,1,1
i23_13_4.bmp,23.0,13.0,4.0,1,1,1,1,2,1,1,1,1,1,1,1,1,1
i23_13_5.bmp,23.0,13.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i24_13_1.bmp,24.0,13.0,1.0,2,3,3,3,3,2,3,3,2,2,3,3,2,1
i24_13_2.bmp,24.0,13.0,2.0,1,3,3,3,2,1,1,2,2,1,2,3,1,1
i24_13_3.bmp,24.0,13.0,3.0,1,2,2,2,2,1,1,2,2,1,1,2,1,1
i24_13_4.bmp,24.0,13.0,4.0,1,2,2,2,1,1,1,1,1,1,1,1,1,1
i24_13_5.bmp,24.0,13.0,5.0,1,1,1,1,1,1,1,2,1,1,1,1,1,1
i25_13_1.bmp,25.0,13.0,1.0,2,3,3,3,3,3,3,2,3,3,3,3,2,2
i25_13_2.bmp,25.0,13.0,2.0,3,3,3,3,3,3,3,2,3,2,3,3,3,2
i25_13_3.bmp,25.0,13.0,3.0,1,2,2,2,2,2,3,2,3,2,2,3,1,1
i25_13_4.bmp,25.0,13.0,4.0,2,2,2,2,2,2,3,2,2,2,2,3,2,2
i25_13_5.bmp,25.0,13.0,5.0,1,1,1,1,1,2,2,2,2,2,2,2,1,1
i01_14_1.bmp,1.0,14.0,1.0,3,3,3,3,3,2,2,3,3,3,3,3,3,2
i01_14_2.bmp,1.0,14.0,2.0,3,2,2,2,3,2,2,3,3,3,3,2,3,2
i01_14_3.bmp,1.0,14.0,3.0,3,2,2,2,2,1,1,3,2,2,3,2,2,1
i01_14_4.bmp,1.0,14.0,4.0,3,2,2,2,2,1,1,3,2,2,3,2,2,1
i01_14_5.bmp,1.0,14.0,5.0,2,1,1,1,1,1,1,3,2,1,3,1,1,1
i02_14_1.bmp,2.0,14.0,1.0,3,3,3,3,3,2,2,3,3,3,3,2,2,2
i02_14_2.bmp,2.0,14.0,2.0,3,3,3,3,3,2,2,3,3,3,3,2,3,2
i02_14_3.bmp,2.0,14.0,3.0,2,3,3,3,2,1,1,3,3,3,3,2,2,2
i02_14_4.bmp,2.0,14.0,4.0,3,2,2,2,2,1,1,3,3,2,3,1,2,1
i02_14_5.bmp,2.0,14.0,5.0,2,2,2,2,2,1,1,3,3,2,3,1,2,1
i03_14_1.bmp,3.0,14.0,1.0,2,3,3,3,3,2,2,3,3,3,3,2,2,2
i03_14_2.bmp,3.0,14.0,2.0,3,3,3,3,3,2,2,3,3,3,3,2,3,2
i03_14_3.bmp,3.0,14.0,3.0,2,3,3,3,3,2,2,3,3,3,3,1,2,2
i03_14_4.bmp,3.0,14.0,4.0,2,2,2,2,2,2,1,3,3,3,3,1,2,2
i03_14_5.bmp,3.0,14.0,5.0,1,2,2,2,2,1,1,3,3,2,3,1,2,1
i04_14_1.bmp,4.0,14.0,1.0,2,3,3,3,3,2,2,2,3,2,3,2,2,2
i04_14_2.bmp,4.0,14.0,2.0,3,3,3,3,3,2,2,3,3,3,3,2,3,2
i04_14_3.bmp,4.0,14.0,3.0,3,3,3,3,3,2,2,3,3,3,3,2,2,2
i04_14_4.bmp,4.0,14.0,4.0,2,3,3,3,3,1,1,3,3,2,3,2,2,2
i04_14_5.bmp,4.0,14.0,5.0,1,2,2,2,2,1,1,3,3,2,3,1,2,1
i05_14_1.bmp,5.0,14.0,1.0,3,3,3,3,3,2,2,3,3,3,3,3,3,2
