name,image,distortion,level,MOS,MSE,RMSE,PSNR,SNR,WSNR,NQM,UQI,SSIM,MSSIM,VIF,"CQ(1,1)",GMSM,GMSD
i19_02_1.bmp,19.0,2.0,1.0,3,3,3,3,3,3,3,2,2,3,3,3,3,3
i19_02_2.bmp,19.0,2.0,2.0,3,3,3,3,3,3,3,2,2,2,2,3,3,3
i19_02_3.bmp,19.0,2.0,3.0,3,2,2,2,2,3,3,2,1,2,2,3,3,3
i19_02_4.bmp,19.0,2.0,4.0,2,2,2,2,2,3,3,2,1,1,1,3,2,3
i19_02_5.bmp,19.0,2.0,5.0,2,1,1,1,1,3,2,1,1,1,1,2,2,2
i20_02_1.bmp,20.0,2.0,1.0,3,3,3,3,3,3,3,1,2,2,3,3,3,3
i20_02_2.bmp,20.0,2.0,2.0,3,3,3,3,3,3,3,1,2,2,2,3,3,3
i20_02_3.bmp,20.0,2.0,3.0,3,2,2,2,3,3,3,1,1,2,2,3,3,3
i20_02_4.bmp,20.0,2.0,4.0,3,2,2,2,2,2,3,1,1,1,1,2,2,3
i20_02_5.bmp,20.0,2.0,5.0,2,1,1,1,2,2,2,1,1,1,1,2,2,2
i21_02_1.bmp,21.0,2.0,1.0,3,3,3,3,3,3,3,2,3,3,3,3,3,3
i21_02_2.bmp,21.0,2.0,2.0,3,3,3,3,3,3,3,2,2,2,2,3,3,3
i21_02_3.bmp,21.0,2.0,3.0,3,2,2,2,2,3,3,2,2,2,2,3,3,3
i21_02_4.bmp,21.0,2.0,4.0,2,2,2,2,2,3,2,1,1,1,1,3,2,2
i21_02_5.bmp,21.0,2.0,5.0,2,1,1,1,1,2,2,1,1,1,1,2,2,2
i22_02_1.bmp,22.0,2.0,1.0,3,3,3,3,3,3,3,2,2,3,3,3,3,3
i22_02_2.bmp,22.0,2.0,2.0,3,3,3,3,3,3,3,2,2,2,2,3,3,3
i22_02_3.bmp,22.0,2.0,3.0,3,2,2,2,2,3,3,2,1,2,2,3,3,3
i22_02_4.bmp,22.0,2.0,4.0,2,2,2,2,2,3,3,1,1,1,1,2,2,3
i22_02_5.bmp,22.0,2.0,5.0,2,1,1,1,1,2,2,1,1,1,1,2,2,2
i23_02_1.bmp,23.0,2.0,1.0,3,3,3,3,3,3,3,2,3,3,3,3,3,3
i23_02_2.bmp,23.0,2.0,2.0,3,3,3,3,3,3,3,1,2,2,2,3,3,3
i23_02_3.bmp,23.0,2.0,3.0,3,2,2,2,2,3,3,1,2,2,2,2,3,3
i23_02_4.bmp,23.0,2.0,4.0,2,2,2,2,2,3,3,1,1,1,1,2,2,2
i23_02_5.bmp,23.0,2.0,5.0,2,1,1,1,1,2,2,1,1,1,1,1,2,2
i24_02_1.bmp,24.0,2.0,1.0,3,3,3,3,3,3,3,2,2,3,2,3,3,3
i24_02_2.bmp,24.0,2.0,2.0,3,3,3,3,3,3,3,2,2,2,2,3,3,3
i24_02_3.bmp,24.0,2.0,3.0,2,2,2,2,2,3,3,2,1,2,1,3,3,3
i24_02_4.bmp,24.0,2.0,4.0,2,2,2,2,1,3,2,1,1,1,1,2,2,3
i24_02_5.bmp,24.0,2.0,5.0,2,1,1,1,1,2,2,1,1,1,1,2,2,2
i25_02_1.bmp,25.0,2.0,1.0,3,3,3,3,3,3,3,2,3,3,3,3,3,3
i25_02_2.bmp,25.0,2.0,2.0,3,3,3,3,3,3,3,2,2,2,2,3,3,3
i25_02_3.bmp,25.0,2.0,3.0,3,2,2,2,2,3,3,2,2,2,2,3,2,3
i25_02_4.bmp,25.0,2.0,4.0,2,2,2,2,2,2,2,2,2,1,2,3,2,2
i25_02_5.bmp,25.0,2.0,5.0,1,1,1,1,1,2,2,2,1,1,1,3,2,2
i01_07_1.bmp,1.0,7.0,1.0,2,3,3,3,3,3,2,3,3,3,3,3,3,3
i01_07_2.bmp,1.0,7.0,2.0,2,3,3,3,3,2,2,3,2,3,2,3,2,2
i01_07_3.bmp,1.0,7.0,3.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2
i01_07_4.bmp,1.0,7.0,4.0,1,1,1,1,1,2,1,2,1,2,1,2,1,1
i01_07_5.bmp,1.0,7.0,5.0,1,1,1,1,1,1,1,2,1,1,1,2,1,1
i02_07_1.bmp,2.0,7.0,1.0,3,3,3,3,3,2,2,2,3,3,3,2,2,3
i02_07_2.bmp,2.0,7.0,2.0,3,3,3,3,2,2,1,2,3,2,2,2,2,2
i02_07_3.bmp,2.0,7.0,3.0,1,2,2,2,2,2,2,1,3,2,2,2,1,2
i02_07_4.bmp,2.0,7.0,4.0,1,1,1,1,1,1,1,1,2,1,2,2,1,2
i02_07_5.bmp,2.0,7.0,5.0,1,1,1,1,1,1,1,1,2,1,2,1,1,1
i03_07_1.bmp,3.0,7.0,1.0,2,3,3,3,3,2,2,1,3,2,3,2,2,2
i03_07_2.bmp,3.0,7.0,2.0,2,3,3,3,2,2,1,1,2,2,2,2,2,2
i03_07_3.bmp,3.0,7.0,3.0,1,2,2,2,2,1,1,1,2,2,2,2,1,1
i03_07_4.bmp,3.0,7.0,4.0,1,2,2,2,1,1,1,1,1,1,1,2,1,1
i03_07_5.bmp,3.0,7.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i04_07_1.bmp,4.0,7.0,1.0,2,3,3,3,3,2,2,2,3,3,3,2,2,2
i04_07_2.bmp,4.0,7.0,2.0,2,3,3,3,2,2,2,1,2,2,2,2,2,2
i04_07_3.bmp,4.0,7.0,3.0,1,2,2,2,2,2,1,1,2,2,2,2,1,2
i04_07_4.bmp,4.0,7.0,4.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i04_07_5.bmp,4.0,7.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i05_07_1.bmp,5.0,7.0,1.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3
i05_07_2.bmp,5.0,7.0,2.0,3,3,3,3,2,2,2,3,2,3,2,3,2,2
i05_07_3.bmp,5.0,7.0,3.0,2,2,2,2,2,2,2,2,2,2,2,3,2,2
i05_07_4.bmp,5.0,7.0,4.0,2,1,1,1,1,1,1,2,1,2,1,2,1,1
i05_07_5.bmp,5.0,7.0,5.0,1,1,1,1,1,1,1,2,1,1,1,2,1,1
i06_07_1.bmp,6.0,7.0,1.0,3,3,3,3,3,3,2,3,3,3,3,3,3,3
i06_07_2.bmp,6.0,7.0,2.0,2,2,2,2,3,2,2,2,3,2,2,3,2,2
i06_07_3.bmp,6.0,7.0,3.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2
i06_07_4.bmp,6.0,7.0,4.0,1,2,2,2,2,2,1,2,1,1,1,2,1,2
i06_07_5.bmp,6.0,7.0,5.0,1,1,1,1,1,1,1,1,1,1,1,2,1,1
i07_07_1.bmp,7.0,7.0,1.0,3,3,3,3,3,2,2,2,3,3,2,3,2,2
i07_07_2.bmp,7.0,7.0,2.0,2,3,3,3,3,2,2,2,2,2,2,2,2,2
i07_07_3.bmp,7.0,7.0,3.0,2,2,2,2,2,2,1,2,2,2,2,2,1,1
i07_07_4.bmp,7.0,7.0,4.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i07_07_5.bmp,7.0,7.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i08_07_1.bmp,8.0,7.0,1.0,3,3,3,3,3,3,3,3,3,3,2,3,3,3
i08_07_2.bmp,8.0,7.0,2.0,2,3,3,3,3,2,3,3,2,3,2,3,2,2
i08_07_3.bmp,8.0,7.0,3.0,2,2,2,2,2,2,2,2,2,2,2,3,2,2
i08_07_4.bmp,8.0,7.0,4.0,1,2,2,2,2,2,2,2,1,2,1,2,1,1
i08_07_5.bmp,8.0,7.0,5.0,1,1,1,1,1,1,1,2,1,1,1,2,1,1
i09_07_1.bmp,9.0,7.0,1.0,2,3,3,3,3,3,2,2,2,3,2,3,2,2
i09_07_2.bmp,9.0,7.0,2.0,2,3,3,3,3,2,2,1,2,2,2,3,2,2
i09_07_3.bmp,9.0,7.0,3.0,2,2,2,2,2,2,1,1,1,2,1,2,1,2
i09_07_4.bmp,9.0,7.0,4.0,1,2,2,2,2,1,1,1,1,1,1,2,1,1
i09_07_5.bmp,9.0,7.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i10_07_1.bmp,10.0,7.0,1.0,3,3,3,3,3,3,2,2,2,2,2,3,2,2
i10_07_2.bmp,10.0,7.0,2.0,2,3,3,3,3,2,2,2,2,2,2,2,2,2
i10_07_3.bmp,10.0,7.0,3.0,2,2,2,2,2,2,1,1,1,1,1,2,1,1
i10_07_4.bmp,10.0,7.0,4.0,2,2,2,2,2,1,1,1,1,1,1,2,1,1
i10_07_5.bmp,10.0,7.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i11_07_1.bmp,11.0,7.0,1.0,3,3,3,3,3,3,3,2,2,3,2,3,3,3
i11_07_2.bmp,11.0,7.0,2.0,2,3,3,3,2,2,2,2,2,2,2,3,2,2
i11_07_3.bmp,11.0,7.0,3.0,2,2,2,2,2,2,1,2,1,2,2,2,1,2
i11_07_4.bmp,11.0,7.0,4.0,2,1,1,1,1,1,1,1,1,1,1,2,1,1
i11_07_5.bmp,11.0,7.0,5.0,1,1,1,1,1,1,1,1,1,1,1,2,1,1
i12_07_1.bmp,12.0,7.0,1.0,2,3,3,3,3,3,2,2,3,2,2,3,2,2
i12_07_2.bmp,12.0,7.0,2.0,2,3,3,3,3,2,2,2,2,2,2,2,2,2
i12_07_3.bmp,12.0,7.0,3.0,2,2,2,2,3,2,1,1,2,1,1,2,1,1
i12_07_4.bmp,12.0,7.0,4.0,1,2,2,2,2,2,1,1,1,1,1,2,1,1
i12_07_5.bmp,12.0,7.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i13_07_1.bmp,13.0,7.0,1.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3
i13_07_2.bmp,13.0,7.0,2.0,3,3,3,3,3,2,2,3,2,3,2,3,2,3
i13_07_3.bmp,13.0,7.0,3.0,2,2,2,2,2,2,2,3,2,2,2,3,2,2
i13_07_4.bmp,13.0,7.0,4.0,1,2,2,2,1,2,2,2,1,2,1,2,1,2
i13_07_5.bmp,13.0,7.0,5.0,1,1,1,1,1,1,1,2,1,1,1,2,1,1
i14_07_1.bmp,14.0,7.0,1.0,3,3,3,3,3,3,3,3,3,3,3,3,2,3
i14_07_2.bmp,14.0,7.0,2.0,3,3,3,3,3,2,2,2,2,2,2,3,2,2
i14_07_3.bmp,14.0,7.0,3.0,2,2,2,2,2,2,2,2,2,2,2,2,1,2
i14_07_4.bmp,14.0,7.0,4.0,1,1,1,1,1,1,1,2,1,1,1,2,1,1
i14_07_5.bmp,14.0,7.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i15_07_1.bmp,15.0,7.0,1.0,2,3,3,3,3,2,3,2,2,2,2,3,2,2
i15_07_2.bmp,15.0,7.0,2.0,1,2,2,2,2,2,2,1,2,2,2,2,2,2
i15_07_3.bmp,15.0,7.0,3.0,1,2,2,2,2,2,2,1,1,1,2,2,1,2
i15_07_4.bmp,15.0,7.0,4.0,1,2,2,2,1,1,1,1,1,1,1,2,1,1
i15_07_5.bmp,15.0,7.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i16_07_1.bmp,16.0,7.0,1.0,3,3,3,3,3,2,1,2,2,2,2,3,2,2
i16_07_2.bmp,16.0,7.0,2.0,2,3,3,3,3,2,1,1,2,2,2,2,1,2
i16_07_3.bmp,16.0,7.0,3.0,2,2,2,2,2,2,1,1,1,1,1,2,1,1
i16_07_4.bmp,16.0,7.0,4.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i16_07_5.bmp,16.0,7.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i17_07_1.bmp,17.0,7.0,1.0,3,3,3,3,3,2,2,2,2,2,2,3,2,2
i17_07_2.bmp,17.0,7.0,2.0,2,2,2,2,2,2,2,2,1,2,2,2,2,2
i17_07_3.bmp,17.0,7.0,3.0,1,2,2,2,2,1,1,1,1,1,1,2,1,1
i17_07_4.bmp,17.0,7.0,4.0,1,1,1,1,1,1,1,1,1,1,1,2,1,1
i17_07_5.bmp,17.0,7.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i18_07_1.bmp,18.0,7.0,1.0,3,3,3,3,3,2,3,3,2,3,2,3,3,3
i18_07_2.bmp,18.0,7.0,2.0,2,3,3,3,2,2,2,2,2,2,2,3,2,2
i18_07_3.bmp,18.0,7.0,3.0,2,2,2,2,1,1,1,2,1,2,2,2,1,1
i18_07_4.bmp,18.0,7.0,4.0,1,2,2,2,1,1,1,2,1,1,1,2,1,1
i18_07_5.bmp,18.0,7.0,5.0,1,1,1,1,1,1,1,1,1,1,1,2,1,1
i19_07_1.bmp,19.0,7.0,1.0,3,3,3,3,3,3,2,2,2,3,3,3,2,2
i19_07_2.bmp,19.0,7.0,2.0,2,3,3,3,3,2,2,2,2,2,2,3,2,2
i19_07_3.bmp,19.0,7.0,3.0,1,2,2,2,2,2,2,2,2,2,2,3,1,2
i19_07_4.bmp,19.0,7.0,4.0,1,2,2,2,2,1,1,2,1,1,1,2,1,1
i19_07_5.bmp,19.0,7.0,5.0,1,1,1,1,1,1,1,1,1,1,1,2,1,1
i20_07_1.bmp,20.0,7.0,1.0,3,3,3,3,3,2,2,2,2,2,2,3,3,3
i20_07_2.bmp,20.0,7.0,2.0,2,2,2,2,3,2,2,2,2,2,2,3,2,2
i20_07_3.bmp,20.0,7.0,3.0,2,2,2,2,3,2,2,1,2,2,2,2,2,2
i20_07_4.bmp,20.0,7.0,4.0,1,2,2,2,3,2,1,1,1,1,2,2,1,1
i20_07_5.bmp,20.0,7.0,5.0,1,1,1,1,2,1,1,1,1,1,1,2,1,1
i21_07_1.bmp,21.0,7.0,1.0,2,3,3,3,3,3,2,2,3,3,3,3,2,3
i21_07_2.bmp,21.0,7.0,2.0,2,3,3,3,3,2,2,2,2,2,2,3,2,2
i21_07_3.bmp,21.0,7.0,3.0,2,2,2,2,2,2,1,1,2,2,2,3,2,2
i21_07_4.bmp,21.0,7.0,4.0,1,2,2,2,2,1,1,1,1,2,2,2,1,1
i21_07_5.bmp,21.0,7.0,5.0,1,1,1,1,1,1,1,1,1,1,1,2,1,1
i22_07_1.bmp,22.0,7.0,1.0,3,3,3,3,3,3,2,2,2,3,3,3,2,3
i22_07_2.bmp,22.0,7.0,2.0,2,3,3,3,3,2,2,2,2,2,2,3,2,2
i22_07_3.bmp,22.0,7.0,3.0,2,2,2,2,2,2,1,2,2,2,2,2,1,2
i22_07_4.bmp,22.0,7.0,4.0,1,2,2,2,2,1,1,1,1,1,1,2,1,1
i22_07_5.bmp,22.0,7.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i23_07_1.bmp,23.0,7.0,1.0,2,3,3,3,3,2,2,2,3,2,3,3,2,2
i23_07_2.bmp,23.0,7.0,2.0,1,3,3,3,3,2,2,1,2,2,2,2,1,2
i23_07_3.bmp,23.0,7.0,3.0,1,2,2,2,2,2,1,1,2,2,2,2,1,1
i23_07_4.bmp,23.0,7.0,4.0,1,2,2,2,2,1,1,1,1,1,2,2,1,1
i23_07_5.bmp,23.0,7.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i24_07_1.bmp,24.0,7.0,1.0,3,3,3,3,3,2,2,2,2,3,2,3,2,3
i24_07_2.bmp,24.0,7.0,2.0,2,3,3,3,2,2,2,2,2,2,2,3,2,2
i24_07_3.bmp,24.0,7.0,3.0,2,2,2,2,2,2,1,2,1,2,1,2,1,2
i24_07_4.bmp,24.0,7.0,4.0,1,2,2,2,1,1,1,1,1,1,1,2,1,1
i24_07_5.bmp,24.0,7.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i25_07_1.bmp,25.0,7.0,1.0,1,3,3,3,3,2,2,2,3,3,3,3,2,2
i25_07_2.bmp,25.0,7.0,2.0,1,3,3,3,3,2,2,2,3,2,3,3,2,1
i25_07_3.bmp,25.0,7.0,3.0,1,2,2,2,2,2,2,2,2,2,3,3,2,1
i25_07_4.bmp,25.0,7.0,4.0,1,2,2,2,2,1,1,2,2,2,3,3,1,1
i25_07_5.bmp,25.0,7.0,5.0,1,1,1,1,1,1,1,2,1,1,2,3,1,1
i01_10_1.bmp,1.0,10.0,1.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3
i01_10_2.bmp,1.0,10.0,2.0,3,3,3,3,3,3,3,3,2,3,2,2,3,3
i01_10_3.bmp,1.0,10.0,3.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2
i01_10_4.bmp,1.0,10.0,4.0,1,1,1,1,1,2,1,1,1,1,1,1,1,1
i01_10_5.bmp,1.0,10.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i02_10_1.bmp,2.0,10.0,1.0,3,3,3,3,3,3,3,2,3,3,3,2,3,3
i02_10_2.bmp,2.0,10.0,2.0,3,3,3,3,3,3,2,2,3,3,3,2,3,3
i02_10_3.bmp,2.0,10.0,3.0,3,3,3,3,2,2,2,1,3,2,2,1,2,2
i02_10_4.bmp,2.0,10.0,4.0,1,2,2,2,2,1,1,1,3,1,2,1,1,1
i02_10_5.bmp,2.0,10.0,5.0,1,2,2,2,1,1,1,1,3,1,2,1,1,1
i03_10_1.bmp,3.0,10.0,1.0,3,3,3,3,3,3,3,2,3,3,3,2,3,3
i03_10_2.bmp,3.0,10.0,2.0,3,3,3,3,3,3,3,2,3,3,3,2,3,3
i03_10_3.bmp,3.0,10.0,3.0,2,3,3,3,3,2,2,1,3,2,2,1,2,2
i03_10_4.bmp,3.0,10.0,4.0,1,2,2,2,2,2,1,1,2,1,2,1,1,1
i03_10_5.bmp,3.0,10.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i04_10_1.bmp,4.0,10.0,1.0,3,3,3,3,3,3,3,2,3,3,3,2,3,3
i04_10_2.bmp,4.0,10.0,2.0,3,3,3,3,3,3,3,2,3,3,3,2,3,3
i04_10_3.bmp,4.0,10.0,3.0,2,3,3,3,3,2,2,2,3,2,2,1,2,2
i04_10_4.bmp,4.0,10.0,4.0,1,2,2,2,2,1,1,1,2,1,2,1,1,1
i04_10_5.bmp,4.0,10.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
i05_10_1.bmp,5.0,10.0,1.0,3,3,3,3,3,3,3,3,3,3,2,3,3,3
